cdr_id,customer_id,call_type,origin_number,destination_number,cell_tower_id,call_start_ts,call_end_ts,duration_seconds,data_volume_mb,roaming_flag,region
a32ebeba-fbb0-416f-baf4-5b60f8388da1,CUST0000242,VOICE,8785710933853,0090063258677,TWR00006,2026-08-28 08:46:41,2026-08-28 08:57:48,667,0,N,SOUTH
bb25407e-a481-4626-9020-8c5b7a96f019,CUST0000091,SMS,4658617284703,4633246568415,TWR00018,2026-08-28 04:33:09,2026-08-28 04:33:09,0,0,N,NORTH
d273179c-410b-4551-8870-b2fbba578128,CUST0000032,SMS,6351757351851,6965959656003,TWR00085,2026-08-28 06:55:47,2026-08-28 06:55:47,0,0,N,WEST
e0788e77-bbb2-4596-83c0-a6c9d54f6639,CUST0000081,SMS,7522964842109,2251455795372,TWR00020,2026-08-28 05:59:33,2026-08-28 05:59:33,0,0,N,SOUTH
796cc633-1b3b-48dc-89af-bf00291e1de4,CUST0000187,DATA,7660414264302,0813722982109,TWR00004,2026-08-28 03:50:10,2026-08-28 03:50:10,0,249.28,N,EAST
7ae510d4-8a2e-4972-8546-bc8de00c035c,CUST0000136,DATA,5243922950149,2840769539087,TWR00043,2026-08-28 00:50:01,2026-08-28 00:50:01,0,15.22,N,SOUTH
b0cab2dd-0723-49d3-b143-05657975294a,CUST0000209,VOICE,4767900782446,6694836094386,TWR00068,2026-08-28 12:48:38,2026-08-28 13:13:22,1484,0,N,NORTH
dd0d491d-d019-4d53-9e6e-f5aca6229552,CUST0000008,VOICE,5085592562972,6923257273468,TWR00015,2026-08-28 07:05:26,2026-08-28 07:07:46,140,0,N,WEST
d1119968-51c0-4011-8229-f17adcd11fc5,CUST0000213,DATA,7047233446661,5149618068628,TWR00110,2026-08-28 17:28:08,2026-08-28 17:28:08,0,302.032,N,EAST
cc27f9f9-9464-4d30-99be-c506d0581763,CUST0000244,SMS,8879244940395,8695613440883,TWR00085,2026-08-28 08:08:20,2026-08-28 08:08:20,0,0,N,NORTH
ee095802-ce51-4906-9893-4a945dd4772a,CUST0000245,SMS,1838016934769,2377939801220,TWR00029,2026-08-28 18:12:08,2026-08-28 18:12:08,0,0,N,SOUTH
dfbb04c9-8a24-4d8c-a807-6ea4f1feff09,CUST0000116,DATA,6318520023915,3133631409821,TWR00052,2026-08-28 23:06:45,2026-08-28 23:06:45,0,141.868,N,SOUTH
ef7dd0b2-9391-41c1-9a96-b2dee7fb1194,CUST0000116,VOICE,7023189672012,9031775690001,TWR00091,2026-08-28 23:42:19,2026-08-28 23:53:37,678,0,N,EAST
aa07f8c0-1741-466e-a652-1996aa54aaaf,CUST0000068,VOICE,7653244834387,5154746911708,TWR00095,2026-08-28 11:42:09,2026-08-28 12:02:00,1191,0,N,NORTH
ac301155-1c1b-4c0b-8fe9-efb576ab0fb7,CUST0000198,DATA,0272820400938,8349123216005,TWR00019,2026-08-28 06:11:00,2026-08-28 06:11:00,0,317.681,N,SOUTH
464bb6c1-0adc-4e97-b025-ff5bdfdd3758,CUST0000083,SMS,2418325276252,2131167954283,TWR00062,2026-08-28 00:36:30,2026-08-28 00:36:30,0,0,N,SOUTH
9770a811-8462-4a50-9aab-630b28385c6f,CUST0000296,SMS,6701167811678,2902515386426,TWR00034,2026-08-28 06:29:39,2026-08-28 06:29:39,0,0,N,NORTH
055d247a-d746-4ee5-a4f7-ca49a98d8a43,CUST0000144,DATA,3022099417530,0531984105075,TWR00044,2026-08-28 16:59:21,2026-08-28 16:59:21,0,498.346,N,EAST
0b2908da-c4f0-4a68-8097-09ebdf3f80a1,CUST0000250,DATA,0848528467703,8467970083076,TWR00086,2026-08-28 14:42:06,2026-08-28 14:42:06,0,428.251,N,EAST
255affcf-81eb-4634-8c1f-4be11eb52e92,CUST0000033,DATA,4058355017272,9732829018320,TWR00070,2026-08-28 13:41:01,2026-08-28 13:41:01,0,63.988,N,WEST
88fe3e9d-910b-4438-a46f-3a03fc6726cd,CUST0000057,VOICE,1121340636801,5024065117471,TWR00045,2026-08-28 22:18:08,2026-08-28 22:48:01,1793,0,N,WEST
9475abfa-40cc-43ff-a73e-2625a2f81777,CUST0000284,DATA,7064857968863,2407904481388,TWR00024,2026-08-28 02:55:32,2026-08-28 02:55:32,0,199.381,N,SOUTH
260d7b96-40b5-429e-b594-ba697cfd0298,CUST0000073,DATA,9011456767761,2496017092176,TWR00026,2026-08-28 07:49:01,2026-08-28 07:49:01,0,366.973,N,SOUTH
bca94b79-fd6a-46a1-a34b-3219bec65699,CUST0000289,DATA,5177022380453,7827725320959,TWR00069,2026-08-28 16:03:51,2026-08-28 16:03:51,0,181.965,N,SOUTH
9aa5e1f1-0a90-4ec5-a77f-8fc133cf18dd,CUST0000192,VOICE,8489873587272,3570240939866,TWR00110,2026-08-28 21:10:40,2026-08-28 21:32:24,1304,0,N,SOUTH
0ae9263c-d0a7-4cf9-aef3-92e6a3276b7b,CUST0000277,DATA,9846484427398,5652391886762,TWR00026,2026-08-28 19:27:54,2026-08-28 19:27:54,0,139.932,N,WEST
57f33728-cd93-47e1-94d7-d1b784aaf039,CUST0000152,SMS,7353340620166,3401421563452,TWR00061,2026-08-28 16:26:57,2026-08-28 16:26:57,0,0,N,SOUTH
a569380f-ede9-4026-9e23-cc93c6b13bcd,CUST0000154,VOICE,3628862335704,4551434421117,TWR00040,2026-08-28 08:45:35,2026-08-28 09:08:28,1373,0,N,NORTH
b3c6e93b-8aa0-4965-b3d0-f8a2cce4eae4,CUST0000031,DATA,4944957421884,4638151291164,TWR00106,2026-08-28 04:09:30,2026-08-28 04:09:30,0,80.966,N,SOUTH
7a56b637-8f78-4fb3-b43d-3a5e18233832,CUST0000201,DATA,9246429987247,5399875915300,TWR00076,2026-08-28 20:26:25,2026-08-28 20:26:25,0,97.492,N,NORTH
5eb28a26-ad79-40a4-b4b0-1a81f884721a,CUST0000116,DATA,5145183479230,7824531081246,TWR00052,2026-08-28 08:08:57,2026-08-28 08:08:57,0,62.612,N,SOUTH
cdf334a3-d98e-45ca-a5e7-af655d1fd69f,CUST0000106,SMS,3786243014606,9610696374912,TWR00042,2026-08-28 21:17:48,2026-08-28 21:17:48,0,0,Y,NORTH
404aa99e-17e2-4e37-bd3f-39436f07232b,CUST0000267,VOICE,8790650614715,1125023160040,TWR00061,2026-08-28 03:49:40,2026-08-28 04:10:10,1230,0,N,WEST
25695bf1-527a-4b8e-a0d7-0cb0f58d2702,CUST0000153,DATA,7289868321208,1498425079669,TWR00059,2026-08-28 17:47:39,2026-08-28 17:47:39,0,77.685,N,EAST
f36690dc-b2ca-4ed3-92e2-12111d9dafdb,CUST0000140,DATA,8420014144246,7372386159528,TWR00115,2026-08-28 01:24:53,2026-08-28 01:24:53,0,128.471,N,WEST
eb4dc12a-a387-4308-85c1-6fd0e6878490,CUST0000300,VOICE,9947576379829,0557797983676,TWR00063,2026-08-28 22:44:55,2026-08-28 23:12:07,1632,0,N,SOUTH
8acc4f2c-b5a3-48fd-ac3e-8b3b30ef94ee,CUST0000268,VOICE,7410593948150,3903560285869,TWR00047,2026-08-28 23:38:38,2026-08-29 00:08:14,1776,0,N,WEST
8969b343-7844-404a-9ee7-1cb8686c0fe2,CUST0000222,SMS,6096354760751,1018426226441,TWR00099,2026-08-28 20:06:55,2026-08-28 20:06:55,0,0,N,EAST
ff5aaf53-c023-4737-bc0c-833fe315ae96,CUST0000129,DATA,2459408593565,5243779507655,TWR00108,2026-08-28 10:26:42,2026-08-28 10:26:42,0,126.373,N,NORTH
1ed97dc5-ba8a-4d01-97e3-23fcb6807a87,CUST0000052,DATA,3748525122584,7901752279294,TWR00064,2026-08-28 15:15:37,2026-08-28 15:15:37,0,111.473,N,EAST
337d0b79-2686-436d-9604-22399061958c,CUST0000054,DATA,5239674999020,8540700841591,TWR00078,2026-08-28 22:31:35,2026-08-28 22:31:35,0,418.869,N,WEST
960c4468-a924-4c97-9f7c-11964ed2e13e,CUST0000022,DATA,4269575385139,6352946142620,TWR00083,2026-08-28 18:53:50,2026-08-28 18:53:50,0,477.082,N,NORTH
c07cb276-6da2-474e-a451-97e8e542a58b,CUST0000123,SMS,0852063346118,8737282659338,TWR00078,2026-08-28 21:45:57,2026-08-28 21:45:57,0,0,N,WEST
1a53c868-2135-410c-9c07-019a1fb52b2f,CUST0000021,VOICE,4191716033308,4418436602093,TWR00111,2026-08-28 14:54:29,2026-08-28 15:14:08,1179,0,N,WEST
5a37f14e-eecd-43c3-a33e-f587aaf733ad,CUST0000222,DATA,3788021093676,7773657645545,TWR00024,2026-08-28 00:13:36,2026-08-28 00:13:36,0,13.048,N,NORTH
5639dc16-31f4-400d-9441-d9ede8c4b829,CUST0000150,DATA,3481954351102,9395533089233,TWR00109,2026-08-28 00:46:29,2026-08-28 00:46:29,0,445.581,N,EAST
8fa7f5eb-bf62-4aa1-b73d-d5fa1b10b73c,CUST0000181,DATA,1351485507026,0626067415144,TWR00101,2026-08-28 07:17:28,2026-08-28 07:17:28,0,24.852,N,EAST
f8ae263d-61e2-4d37-9d50-cb23dec829f5,CUST0000083,VOICE,6216483427973,2940695725202,TWR00052,2026-08-28 17:41:20,2026-08-28 18:06:41,1521,0,N,SOUTH
88c3f7e4-c82d-4cb6-82c0-111dc6a18638,CUST0000256,DATA,5893771258284,9949516599194,TWR00069,2026-08-28 10:22:39,2026-08-28 10:22:39,0,370.19,N,SOUTH
35f82425-e764-4b74-bd97-4a919496004b,CUST0000163,DATA,6446452390041,2428678554701,TWR00012,2026-08-28 03:58:46,2026-08-28 03:58:46,0,320.086,N,WEST
3a5095df-4d40-45af-8445-3778f9f556f5,CUST0000096,DATA,7950146709367,5028004177073,TWR00091,2026-08-28 06:16:54,2026-08-28 06:16:54,0,243.235,N,WEST
94cde212-5864-4f0f-b435-8c6f34eb101d,CUST0000186,DATA,6031613407992,6457527542832,TWR00015,2026-08-28 05:20:01,2026-08-28 05:20:01,0,95.705,N,EAST
643136ff-9794-4830-8f80-e59c08a1353a,CUST0000287,SMS,7851506688155,1556616689409,TWR00010,2026-08-28 12:39:44,2026-08-28 12:39:44,0,0,N,NORTH
709d0291-a9e7-40e4-a0db-b62f2b4ae40c,CUST0000208,DATA,6364605955161,3395632245182,TWR00069,2026-08-28 04:45:21,2026-08-28 04:45:21,0,177.546,N,WEST
59ad84f7-142e-4f41-952c-5ae3689e94d6,CUST0000054,DATA,6961921269748,9784879896319,TWR00114,2026-08-28 23:52:56,2026-08-28 23:52:56,0,399.445,N,NORTH
ffb5480a-3ab0-40a0-b293-5259c0afebe9,CUST0000166,DATA,3052704369225,6423012746901,TWR00032,2026-08-28 14:52:02,2026-08-28 14:52:02,0,274.446,N,EAST
82f0d4c7-be96-49d8-9435-4694449b5267,CUST0000014,SMS,6319198637085,3606223063567,TWR00113,2026-08-28 22:14:15,2026-08-28 22:14:15,0,0,N,SOUTH
6b5e402e-a9bc-4fd9-8cd8-ff249724a93a,CUST0000075,VOICE,5775694298410,0032730324827,TWR00062,2026-08-28 07:01:54,2026-08-28 07:22:52,1258,0,N,WEST
d0da9e1c-6c61-43ab-86a4-3b5862ea1c04,CUST0000285,SMS,6352356118820,8069586218531,TWR00024,2026-08-28 18:12:26,2026-08-28 18:12:26,0,0,N,WEST
c083d2f2-6103-4d7b-996d-6f9ac67f758d,CUST0000295,DATA,1281779036666,6947281326598,TWR00091,2026-08-28 12:47:16,2026-08-28 12:47:16,0,398.602,N,EAST
c8ffc1a4-de57-48d6-8f9a-472b65f96d3e,CUST0000221,SMS,5033790294037,3531324527567,TWR00046,2026-08-28 07:20:34,2026-08-28 07:20:34,0,0,N,SOUTH
42dc584a-4359-4b31-bc00-1211b14b0ccc,CUST0000165,DATA,9503056878071,6524948918529,TWR00069,2026-08-28 22:15:50,2026-08-28 22:15:50,0,289.9,N,WEST
91fdc807-73bf-4c73-b118-963857d167a8,CUST0000275,VOICE,8820151497776,9136165765282,TWR00092,2026-08-28 19:14:46,2026-08-28 19:26:44,718,0,N,SOUTH
8dd7a4b3-eba9-4ba1-aab1-b800b6deb106,CUST0000239,VOICE,6195490294849,3457766138865,TWR00064,2026-08-28 01:29:39,2026-08-28 01:44:40,901,0,N,NORTH
6eb22c0a-d977-451d-931d-cc00d8e5e4b0,CUST0000088,VOICE,0091595678323,9360194127066,TWR00115,2026-08-28 14:35:41,2026-08-28 14:37:43,122,0,N,SOUTH
3d646889-0f60-431e-8a8d-4ca6fd2e4742,CUST0000033,DATA,8536087807202,3388112099667,TWR00073,2026-08-28 02:46:17,2026-08-28 02:46:17,0,126.754,N,NORTH
8db487f2-7d86-42fc-9476-a95b2b905d30,CUST0000252,SMS,3720373448365,7071905657439,TWR00085,2026-08-28 04:25:13,2026-08-28 04:25:13,0,0,N,EAST
958ac0bf-fb58-4f96-9b9f-597263e33aee,CUST0000170,VOICE,7705467393164,9546887305886,TWR00070,2026-08-28 16:26:09,2026-08-28 16:52:23,1574,0,N,EAST
d4206b15-83e2-424e-a7c6-120c9bc418e6,CUST0000004,DATA,0253129266254,8009580401461,TWR00046,2026-08-28 01:45:48,2026-08-28 01:45:48,0,294.136,N,NORTH
67f1d6cd-bc25-478c-8e8e-92add7b045fa,CUST0000033,SMS,9700019007388,4673474369390,TWR00025,2026-08-28 23:10:46,2026-08-28 23:10:46,0,0,N,SOUTH
44afdb68-ab32-499f-a222-81c2a7b24ed8,CUST0000093,VOICE,1319859671832,3054284251119,TWR00012,2026-08-28 15:46:07,2026-08-28 15:57:31,684,0,N,WEST
f9fab519-1b3f-45e7-8a9b-ceb7e9c7ed63,CUST0000294,DATA,3594094294125,9990323887676,TWR00053,2026-08-28 21:24:51,2026-08-28 21:24:51,0,191.264,N,EAST
3fb7158b-c121-41ef-97a0-632d36fb37c2,CUST0000094,VOICE,0628951340399,8387443081836,TWR00113,2026-08-28 11:11:45,2026-08-28 11:26:31,886,0,N,NORTH
4893d97f-6aa5-45e9-b85d-59028525d3ae,CUST0000095,VOICE,2939702663820,1548185133117,TWR00082,2026-08-28 06:14:22,2026-08-28 06:36:32,1330,0,N,WEST
d9b6375b-3416-43f7-b174-d15824439a04,CUST0000049,SMS,0577677192889,0302875740589,TWR00008,2026-08-28 00:56:38,2026-08-28 00:56:38,0,0,N,NORTH
ce82190b-5701-47ab-82c8-f9fc9d2453b1,CUST0000192,VOICE,3036067787192,9726557136496,TWR00042,2026-08-28 00:33:00,2026-08-28 00:33:14,14,0,N,NORTH
a4ae5fa8-5bb3-4935-9631-68ca636f6673,CUST0000291,SMS,4514537525744,5269901851115,TWR00082,2026-08-28 02:11:12,2026-08-28 02:11:12,0,0,N,SOUTH
7d9f176d-b731-4534-a9fc-10486a785521,CUST0000275,VOICE,7338515764670,0680983831934,TWR00117,2026-08-28 11:06:55,2026-08-28 11:30:19,1404,0,N,EAST
f4ff74ae-3bcb-448d-8d7c-550cdc61ccfa,CUST0000294,VOICE,5027586034563,3892349524570,TWR00023,2026-08-28 14:45:54,2026-08-28 15:12:20,1586,0,N,WEST
70a24f78-1743-4a07-9ba1-9e2ff68ca611,CUST0000016,DATA,1557826388032,2716186286974,TWR00016,2026-08-28 17:56:50,2026-08-28 17:56:50,0,403.795,N,EAST
b9379fc8-a630-4153-8a99-9764a017003b,CUST0000056,VOICE,6237038547872,8193192294123,TWR00116,2026-08-28 05:37:33,2026-08-28 05:43:20,347,0,N,SOUTH
46d6e0c8-da65-48d5-b111-e02d40f8ceb3,CUST0000080,DATA,8062539418545,4189258831400,TWR00085,2026-08-28 10:29:59,2026-08-28 10:29:59,0,274.442,N,WEST
0dc5c6cf-5760-4632-aa98-d9994a46bb1b,CUST0000060,DATA,5630328267354,4798657168962,TWR00047,2026-08-28 02:21:15,2026-08-28 02:21:15,0,71.549,N,WEST
997e20f6-b117-4a21-b9e3-1119b8ed913f,CUST0000097,DATA,3250862868564,4760882309258,TWR00118,2026-08-28 01:22:03,2026-08-28 01:22:03,0,491.19,N,NORTH
e180eff4-a1ae-4231-a475-030829f4ac49,CUST0000267,VOICE,2894673631633,8460172628033,TWR00073,2026-08-28 20:20:58,2026-08-28 20:39:02,1084,0,N,WEST
0a3913f1-1914-4541-860e-0c02704d4dbe,CUST0000280,DATA,4908474911634,0310166366228,TWR00058,2026-08-28 09:20:08,2026-08-28 09:20:08,0,381.998,N,WEST
87d85dec-663a-4e0c-91ac-9a2ba4995c86,CUST0000207,SMS,5541408579622,1108486106600,TWR00063,2026-08-28 02:31:01,2026-08-28 02:31:01,0,0,N,WEST
c4e4a231-474c-4198-a52b-5f7d996137fc,CUST0000200,VOICE,6046901749538,6244106678845,TWR00008,2026-08-28 09:49:43,2026-08-28 10:13:39,1436,0,N,NORTH
bfa033e7-89c5-4ed9-a543-3058ada0084e,CUST0000097,DATA,3216502423893,4407110729850,TWR00096,2026-08-28 09:57:37,2026-08-28 09:57:37,0,450.238,N,EAST
b9b14c68-f87b-4256-a879-672c69bd3b4a,CUST0000025,SMS,3050667148533,1714795541298,TWR00025,2026-08-28 01:19:24,2026-08-28 01:19:24,0,0,N,NORTH
d709fb05-bb6d-45bd-a42c-ae7fbbe5224d,CUST0000223,DATA,4922028815208,2176801269625,TWR00066,2026-08-28 16:54:11,2026-08-28 16:54:11,0,186.041,N,SOUTH
f5bd94a7-0b9c-4b6d-b0e9-2997ed87d330,CUST0000051,SMS,5073249139430,2502749623838,TWR00092,2026-08-28 05:57:14,2026-08-28 05:57:14,0,0,N,SOUTH
c7980450-58da-4b82-8d96-c19b8eb52212,CUST0000254,VOICE,4037654399942,8033086414863,TWR00119,2026-08-28 20:39:00,2026-08-28 20:40:37,97,0,N,NORTH
fb5ba258-5d84-443c-ad55-b9fbf6ad120a,CUST0000149,VOICE,9085050487159,5182377210907,TWR00043,2026-08-28 07:42:52,2026-08-28 08:11:19,1707,0,N,WEST
85a5bc37-0b44-4ba4-a302-9e6a1c4e7855,CUST0000117,SMS,4479391171740,3456884865737,TWR00019,2026-08-28 12:02:09,2026-08-28 12:02:09,0,0,N,EAST
48943d46-40f5-4fac-8a66-05439bf30245,CUST0000217,DATA,4966607236604,4120818036893,TWR00081,2026-08-28 22:55:57,2026-08-28 22:55:57,0,155.56,N,EAST
47e0e478-6fd8-4e2e-9418-6de188a22dbc,CUST0000210,DATA,5289404393516,2695775266848,TWR00049,2026-08-28 13:52:26,2026-08-28 13:52:26,0,139.765,N,WEST
46b68c8a-fbcd-46a4-a5bb-bde1f20db62c,CUST0000130,DATA,3163678175248,3537642983930,TWR00006,2026-08-28 20:44:25,2026-08-28 20:44:25,0,348.305,N,SOUTH
2e1a65fb-681c-4b6f-ba3b-c040988c5055,CUST0000037,DATA,9539526088532,3401149974754,TWR00102,2026-08-28 03:10:57,2026-08-28 03:10:57,0,244.78,N,EAST
9a3710fe-dabb-4697-a88f-66fdb2c7b6b6,CUST0000086,DATA,3770499096781,5659773961034,TWR00120,2026-08-28 08:43:45,2026-08-28 08:43:45,0,347.815,N,EAST
f9ee89e6-92eb-457a-b932-100205030b8c,CUST0000146,DATA,5736891080417,6943072188771,TWR00016,2026-08-28 08:06:48,2026-08-28 08:06:48,0,198.058,N,SOUTH
735365de-7520-4528-a11d-90233e82ecdc,CUST0000045,SMS,9916587236341,0485786712657,TWR00067,2026-08-28 15:12:08,2026-08-28 15:12:08,0,0,N,WEST
8649c8bd-f7fb-4ea8-8cf4-d2dc625486cc,CUST0000246,VOICE,8182912789885,4991960841585,TWR00024,2026-08-28 07:02:53,2026-08-28 07:16:12,799,0,N,NORTH
26a928a3-a619-4d1b-abed-db010149fe6c,CUST0000124,SMS,3730437631855,7071694481440,TWR00019,2026-08-28 11:28:47,2026-08-28 11:28:47,0,0,N,NORTH
adedab28-089c-450f-81f3-72865897071f,CUST0000258,DATA,0407560231064,7972968228854,TWR00093,2026-08-28 06:49:13,2026-08-28 06:49:13,0,159.643,N,SOUTH
2281e7f0-269e-4976-bf22-5ca5954e5a7a,CUST0000175,DATA,7344979925197,6654758783710,TWR00045,2026-08-28 08:58:11,2026-08-28 08:58:11,0,231.556,N,NORTH
a1fedf7f-671c-4474-b5fe-6d784e57b89b,CUST0000201,SMS,3925906771853,0174304025600,TWR00029,2026-08-28 09:32:04,2026-08-28 09:32:04,0,0,N,SOUTH
cad317fe-482f-4db2-85f9-4824ed01eaf7,CUST0000172,DATA,1316677527071,7971763506427,TWR00057,2026-08-28 14:01:55,2026-08-28 14:01:55,0,35.622,N,EAST
8272a830-1f4f-4963-8280-1054acf0baab,CUST0000286,VOICE,9904388176762,7025431639158,TWR00088,2026-08-28 17:20:03,2026-08-28 17:23:56,233,0,N,NORTH
a36ee1ec-efde-445f-9ad6-05a466f0e4c5,CUST0000087,DATA,6472560467820,6906155026134,TWR00019,2026-08-28 10:23:02,2026-08-28 10:23:02,0,450.858,N,NORTH
2db3447d-539c-40b0-823f-d0cbb2b96f1d,CUST0000196,VOICE,9731220667665,0532421694353,TWR00073,2026-08-28 01:52:24,2026-08-28 02:18:43,1579,0,N,SOUTH
0480433b-decd-4a0b-9b9b-fa4864fd59de,CUST0000019,SMS,8617805813805,3213678864555,TWR00106,2026-08-28 02:01:41,2026-08-28 02:01:41,0,0,N,WEST
142854c8-211a-40ae-81e2-160b5e189ce7,CUST0000145,DATA,6151070557052,0868744123599,TWR00096,2026-08-28 12:28:58,2026-08-28 12:28:58,0,119.597,N,EAST
d9552c7d-f0d0-492e-8733-3c9f80844635,CUST0000177,DATA,2586926356006,5515179751937,TWR00118,2026-08-28 20:29:30,2026-08-28 20:29:30,0,449.39,N,EAST
90427a37-e186-4355-9ecb-329ff10a7474,CUST0000115,VOICE,9531273445801,6213461646152,TWR00033,2026-08-28 20:46:11,2026-08-28 20:59:31,800,0,N,EAST
98b3e52c-6d7f-4335-91be-96cccfb21a7f,CUST0000011,SMS,5322247081014,2971988408943,TWR00059,2026-08-28 09:09:02,2026-08-28 09:09:02,0,0,N,SOUTH
b426e715-e050-4b07-888a-493c427ac4de,CUST0000206,VOICE,4812681793008,5889905808140,TWR00054,2026-08-28 20:22:13,2026-08-28 20:36:09,836,0,N,WEST
627e0375-ab06-44ae-8de4-d3fb74262941,CUST0000232,SMS,3405081056358,9902131166946,TWR00044,2026-08-28 12:29:23,2026-08-28 12:29:23,0,0,N,WEST
1d976921-346e-4f63-8ba6-001d3daad5c5,CUST0000069,DATA,2124676428125,6207498849591,TWR00092,2026-08-28 06:15:13,2026-08-28 06:15:13,0,96.292,N,EAST
2f54028e-0c5c-49f7-8e4a-66b360a84992,CUST0000238,SMS,6092033146565,1665781304995,TWR00040,2026-08-28 13:23:41,2026-08-28 13:23:41,0,0,N,SOUTH
bd2b0e19-e3b0-4622-bdfb-e291d7c877d2,CUST0000241,VOICE,4389641645086,9532230724876,TWR00100,2026-08-28 20:28:19,2026-08-28 20:56:49,1710,0,N,WEST
b121ed7b-3d0f-4994-abf4-e4870bab131b,CUST0000027,VOICE,1261395574586,8058393408354,TWR00085,2026-08-28 10:35:56,2026-08-28 10:41:21,325,0,N,WEST
1e04a1a3-d1c9-42c9-86dd-6387848c3424,CUST0000093,DATA,2788598819206,5693259627622,TWR00050,2026-08-28 00:44:13,2026-08-28 00:44:13,0,284.129,N,SOUTH
bf8efd6c-cfad-4c35-a53a-d479cb5343e3,CUST0000206,SMS,6831275341839,5780228017710,TWR00041,2026-08-28 06:09:26,2026-08-28 06:09:26,0,0,N,SOUTH
47a7a7aa-ed80-41be-9e82-42865e0f39b3,CUST0000250,VOICE,2945026944735,4143910323186,TWR00113,2026-08-28 19:33:47,2026-08-28 19:55:18,1291,0,N,NORTH
a815d423-dc9e-4ace-b04c-df19a851a7b1,CUST0000034,VOICE,7906674772011,4083843782601,TWR00007,2026-08-28 00:58:55,2026-08-28 01:28:40,1785,0,N,NORTH
5bba8ed4-745d-4791-848f-1639d791907c,CUST0000161,DATA,7795334225393,2425777277457,TWR00020,2026-08-28 11:12:47,2026-08-28 11:12:47,0,479.02,N,NORTH
aa489c83-40d6-4d70-a9b6-d576299640b2,CUST0000186,DATA,0218852114846,3638396878842,TWR00107,2026-08-28 10:37:57,2026-08-28 10:37:57,0,223.862,N,SOUTH
2f766247-d322-4ea9-bd94-be134979d498,CUST0000149,VOICE,4759835894770,9392853202546,TWR00021,2026-08-28 17:10:57,2026-08-28 17:16:13,316,0,N,WEST
babe3cc9-dfd2-4773-9896-c1fda4930f2b,CUST0000082,SMS,6794677818986,6139594592118,TWR00036,2026-08-28 20:30:44,2026-08-28 20:30:44,0,0,N,SOUTH
3c06f4ae-2ac1-4e26-a4dd-f38d018e8eb3,CUST0000059,DATA,7235019473779,2638965499779,TWR00013,2026-08-28 04:58:28,2026-08-28 04:58:28,0,378.081,N,WEST
d21ebc1a-4111-4853-aeff-a83d355513eb,CUST0000243,SMS,7822008100142,6906251575951,TWR00076,2026-08-28 05:49:01,2026-08-28 05:49:01,0,0,N,EAST
9b579956-6612-4593-9c29-ef952ed1ae56,CUST0000226,SMS,9096710800458,2422749665294,TWR00003,2026-08-28 05:28:57,2026-08-28 05:28:57,0,0,N,EAST
c332b09a-1bde-4f99-93e7-3ded819157e6,CUST0000174,DATA,0517197251234,3536757777342,TWR00018,2026-08-28 11:04:11,2026-08-28 11:04:11,0,312.392,N,SOUTH
898f71fe-3cc8-495d-bee7-7ee8437eff7a,CUST0000057,DATA,5875031049791,0771280619907,TWR00042,2026-08-28 21:12:40,2026-08-28 21:12:40,0,146.882,N,NORTH
41abd0e9-1f00-4cdc-b7d2-4694ea04c264,CUST0000182,DATA,6669747217124,5668303253695,TWR00115,2026-08-28 15:01:39,2026-08-28 15:01:39,0,295.571,N,EAST
e95c7451-378c-4788-a623-a77138fd8531,CUST0000130,VOICE,5587673507810,2839476461261,TWR00063,2026-08-28 08:33:57,2026-08-28 08:34:50,53,0,N,SOUTH
4fa4a1b1-0541-4682-b285-cab4f4ad10fb,CUST0000027,DATA,9936319627564,3909519566300,TWR00058,2026-08-28 22:19:16,2026-08-28 22:19:16,0,498.081,N,EAST
bf97b207-7824-4af4-8909-80f662958d5f,CUST0000235,DATA,3621051640787,4811353739652,TWR00017,2026-08-28 10:35:02,2026-08-28 10:35:02,0,436.148,N,NORTH
603998f4-a497-40c1-821e-4e71e357a396,CUST0000294,VOICE,2959867770554,7129969915482,TWR00049,2026-08-28 12:12:57,2026-08-28 12:29:04,967,0,N,EAST
fb838315-a4f1-457e-b074-459241ac2dd9,CUST0000193,VOICE,0029331326893,4602136884157,TWR00053,2026-08-28 16:54:50,2026-08-28 17:09:24,874,0,N,SOUTH
50e1a659-ab27-4f25-8323-94c6c6743f03,CUST0000178,DATA,1291842519561,6558922355285,TWR00037,2026-08-28 17:12:31,2026-08-28 17:12:31,0,134.07,N,NORTH
ed8aae26-cc82-48d9-9e3c-2c99a121c2d5,CUST0000164,DATA,0630228293352,8971535964726,TWR00017,2026-08-28 03:01:51,2026-08-28 03:01:51,0,403.307,N,NORTH
48710beb-9255-4c6a-921b-27d140ee914d,CUST0000091,SMS,7464550728310,8508808756450,TWR00031,2026-08-28 04:36:51,2026-08-28 04:36:51,0,0,N,NORTH
63b956a4-f2fe-40e4-97e6-31704da1128b,CUST0000005,DATA,8105801088679,4476193788663,TWR00112,2026-08-28 23:51:21,2026-08-28 23:51:21,0,454.547,N,WEST
ee7adf05-343b-4942-b72e-d93be5c835a6,CUST0000170,DATA,4653334774963,7922628191502,TWR00008,2026-08-28 03:39:07,2026-08-28 03:39:07,0,352.37,N,NORTH
08895f24-c4f9-4f5e-b48f-e38f25813e4d,CUST0000096,VOICE,7438734505219,0504726097962,TWR00088,2026-08-28 02:00:27,2026-08-28 02:27:33,1626,0,N,NORTH
